outcome_id,participant_id,outcome_type_id,outcome_date,weeks_from_program_end,sector,hours_per_week,salary_band,employer_type,outcome_source,verified,recorded_by_staff_id,is_sustained_13_weeks,is_sustained_26_weeks,created_at,updated_at,is_active,data_source
3129,658,2,2024-04-01,23,Construction,34,Not Applicable,SME,Partner Referral,False,37,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3130,5839,3,2025-03-07,24,Construction,35,Not Applicable,SME,Participant Self-Report,True,118,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3131,3300,5,2024-12-30,25,Construction,36,Not Applicable,Charity/Non-profit,Employer Confirmation,False,23,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3132,4388,7,2024-11-17,26,Hospitality,37,Above Living Wage,Charity/Non-profit,Partner Referral,True,143,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3133,6980,7,2025-06-22,0,Administration,38,Living Wage,Charity/Non-profit,Participant Self-Report,False,49,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3134,4677,8,2025-05-12,1,Other,39,Living Wage,SME,Participant Self-Report,True,17,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3135,6105,1,2025-01-22,2,Healthcare,40,Living Wage,SME,Participant Self-Report,False,128,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3136,2724,3,2024-03-04,3,Logistics,8,Living Wage,Charity/Non-profit,Partner Referral,True,36,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3137,5669,4,2024-12-26,4,Administration,9,Above Living Wage,SME,Participant Self-Report,False,2,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3138,65,7,2025-06-17,5,Construction,10,National Minimum Wage,SME,Employer Confirmation,True,2,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3139,4925,10,2023-11-08,6,Construction,11,Above Living Wage,SME,Employer Confirmation,False,129,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3140,6009,4,2025-02-01,7,Healthcare,12,Living Wage,SME,Participant Self-Report,True,89,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3141,893,8,2024-05-06,8,Healthcare,13,Not Applicable,Large Employer,DWP Confirmation,False,12,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3142,4725,8,2023-03-26,9,Sport & Leisure,14,Not Applicable,Public Sector,Participant Self-Report,True,62,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3143,7415,5,2023-11-02,10,Other,15,Not Applicable,Public Sector,Employer Confirmation,False,30,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3144,2539,7,2024-07-06,11,Retail,16,Above Living Wage,Large Employer,Partner Referral,True,54,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3145,3680,7,2023-05-21,12,Administration,17,National Minimum Wage,Public Sector,Participant Self-Report,False,93,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3146,2455,4,2025-02-11,13,Administration,18,Living Wage,Charity/Non-profit,Partner Referral,True,95,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3147,3111,4,2024-05-15,14,Healthcare,19,Above Living Wage,SME,Participant Self-Report,False,42,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3148,7383,3,2024-01-17,15,Sport & Leisure,20,Not Applicable,Charity/Non-profit,Participant Self-Report,True,42,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3149,1561,2,2024-02-17,16,Sport & Leisure,21,Above Living Wage,SME,Employer Confirmation,False,38,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3150,2226,9,2024-05-06,17,Logistics,22,Living Wage,Self,DWP Confirmation,True,107,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3151,1135,6,2025-10-22,18,Administration,23,Living Wage,Charity/Non-profit,Participant Self-Report,False,28,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3152,1814,3,2025-08-09,19,Hospitality,24,Above Living Wage,Public Sector,Participant Self-Report,True,129,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3153,5512,2,2025-05-20,20,Customer Service,25,National Minimum Wage,Self,Participant Self-Report,False,77,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3154,6873,7,2023-11-29,21,Administration,26,Living Wage,Large Employer,Participant Self-Report,True,101,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3155,7860,3,2023-09-10,22,Logistics,27,National Minimum Wage,Charity/Non-profit,Participant Self-Report,False,90,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3156,5737,4,2025-01-30,23,Administration,28,Living Wage,Public Sector,Participant Self-Report,True,75,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3157,5045,1,2024-01-29,24,Customer Service,29,Living Wage,SME,Participant Self-Report,False,26,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3158,4341,4,2025-01-18,25,Customer Service,30,National Minimum Wage,Charity/Non-profit,Partner Referral,True,38,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3159,3808,4,2024-02-22,26,Customer Service,31,Not Applicable,Large Employer,Partner Referral,False,101,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3160,6585,3,2023-10-11,0,Sport & Leisure,32,Above Living Wage,SME,Employer Confirmation,True,77,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3161,3116,8,2025-12-10,1,Sport & Leisure,33,Not Applicable,Large Employer,DWP Confirmation,False,65,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3162,6018,10,2024-02-04,2,Construction,34,Living Wage,SME,Partner Referral,True,6,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3163,4254,7,2024-09-22,3,Customer Service,35,Living Wage,SME,DWP Confirmation,False,139,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3164,3921,4,2023-12-15,4,Administration,36,Above Living Wage,Public Sector,DWP Confirmation,True,59,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3165,2043,9,2023-05-29,5,Customer Service,37,National Minimum Wage,SME,Participant Self-Report,False,120,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3166,5706,9,2023-05-08,6,Hospitality,38,Living Wage,SME,Employer Confirmation,True,1,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3167,7586,5,2024-07-31,7,Sport & Leisure,39,National Minimum Wage,Large Employer,Partner Referral,False,63,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3168,6945,4,2025-07-10,8,Retail,40,National Minimum Wage,Charity/Non-profit,Participant Self-Report,True,34,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3169,1398,1,2024-02-13,9,Hospitality,8,National Minimum Wage,Charity/Non-profit,DWP Confirmation,False,66,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3170,1007,8,2023-05-03,10,Healthcare,9,Living Wage,Large Employer,Employer Confirmation,True,20,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3171,3154,6,2024-03-06,11,Other,10,Living Wage,Public Sector,Employer Confirmation,False,125,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3172,2308,8,2025-06-26,12,Hospitality,11,Above Living Wage,SME,DWP Confirmation,True,96,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3173,7510,5,2024-10-26,13,Construction,12,National Minimum Wage,Large Employer,Employer Confirmation,False,37,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3174,5184,4,2024-03-28,14,Construction,13,Living Wage,Charity/Non-profit,Partner Referral,True,27,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3175,5484,4,2023-07-12,15,Administration,14,Living Wage,SME,Participant Self-Report,False,125,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3176,5170,5,2023-10-15,16,Administration,15,Living Wage,SME,Employer Confirmation,True,35,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3177,4311,10,2023-03-14,17,Hospitality,16,Above Living Wage,Public Sector,Employer Confirmation,False,138,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3178,751,2,2024-10-08,18,Logistics,17,Living Wage,Charity/Non-profit,Employer Confirmation,True,136,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3179,225,2,2024-10-04,19,Sport & Leisure,18,Not Applicable,SME,Participant Self-Report,False,81,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3180,6444,9,2024-10-31,20,Healthcare,19,Living Wage,Public Sector,Partner Referral,True,3,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3181,2898,10,2023-03-15,21,Hospitality,20,National Minimum Wage,Public Sector,DWP Confirmation,False,114,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3182,2190,2,2024-04-18,22,Customer Service,21,Above Living Wage,Public Sector,Partner Referral,True,136,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3183,4050,9,2024-10-16,23,Administration,22,National Minimum Wage,Large Employer,Partner Referral,False,147,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3184,6984,4,2024-01-09,24,Retail,23,Not Applicable,Large Employer,Participant Self-Report,True,125,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3185,7083,8,2024-10-31,25,Construction,24,Living Wage,SME,Participant Self-Report,False,1,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3186,5823,6,2025-02-16,26,Customer Service,25,Living Wage,Large Employer,Employer Confirmation,True,28,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3187,2056,8,2025-09-02,0,Sport & Leisure,26,National Minimum Wage,SME,Employer Confirmation,False,103,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3188,1777,2,2024-11-17,1,Healthcare,27,National Minimum Wage,Large Employer,Partner Referral,True,138,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3189,6888,10,2025-10-25,2,Healthcare,28,Not Applicable,SME,DWP Confirmation,False,128,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3190,4315,6,2023-12-04,3,Logistics,29,National Minimum Wage,SME,Participant Self-Report,True,8,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3191,1868,9,2023-05-23,4,Logistics,30,Living Wage,Charity/Non-profit,Participant Self-Report,False,134,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3192,5269,2,2025-10-22,5,Healthcare,31,National Minimum Wage,Large Employer,Employer Confirmation,True,121,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3193,1705,9,2025-10-08,6,Hospitality,32,National Minimum Wage,Large Employer,Partner Referral,False,46,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3194,2162,6,2025-02-15,7,Customer Service,33,Living Wage,Large Employer,Partner Referral,True,61,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3195,301,3,2023-11-23,8,Healthcare,34,Not Applicable,Self,Participant Self-Report,False,32,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3196,2175,9,2023-11-09,9,Retail,35,Living Wage,Large Employer,Partner Referral,True,106,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3197,345,6,2023-06-24,10,Customer Service,36,Living Wage,Charity/Non-profit,Participant Self-Report,False,84,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3198,3594,8,2025-06-19,11,Hospitality,37,Not Applicable,SME,Participant Self-Report,True,138,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3199,127,2,2023-12-07,12,Healthcare,38,Living Wage,Charity/Non-profit,Employer Confirmation,False,1,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3200,6908,4,2023-03-15,13,Construction,39,National Minimum Wage,Charity/Non-profit,Employer Confirmation,True,81,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3201,5907,3,2023-05-30,14,Customer Service,40,Above Living Wage,Public Sector,Partner Referral,False,38,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3202,2455,5,2024-08-16,15,Administration,8,Living Wage,Charity/Non-profit,Participant Self-Report,True,79,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3203,5863,7,2025-10-20,16,Retail,9,Living Wage,Public Sector,Employer Confirmation,False,67,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3204,2602,7,2023-06-19,17,Construction,10,Living Wage,SME,Employer Confirmation,True,12,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3205,818,7,2023-12-24,18,Customer Service,11,Not Applicable,Charity/Non-profit,Employer Confirmation,False,91,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3206,1525,2,2023-06-16,19,Healthcare,12,Living Wage,Large Employer,Employer Confirmation,True,88,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3207,3747,9,2023-07-28,20,Customer Service,13,National Minimum Wage,Large Employer,Participant Self-Report,False,63,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3208,2953,9,2025-06-20,21,Hospitality,14,Above Living Wage,Large Employer,Participant Self-Report,True,84,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3209,4204,4,2024-06-18,22,Other,15,Living Wage,Large Employer,Participant Self-Report,False,110,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3210,2516,8,2024-11-17,23,Hospitality,16,Above Living Wage,Large Employer,Employer Confirmation,True,39,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3211,6518,4,2023-12-01,24,Customer Service,17,Living Wage,SME,Employer Confirmation,False,115,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3212,2775,2,2024-08-30,25,Healthcare,18,Above Living Wage,Large Employer,Participant Self-Report,True,15,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3213,5166,1,2024-06-21,26,Other,19,Above Living Wage,Large Employer,Participant Self-Report,False,138,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3214,204,10,2024-09-07,0,Retail,20,Above Living Wage,SME,Participant Self-Report,True,140,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3215,7874,3,2025-08-16,1,Retail,21,Living Wage,SME,DWP Confirmation,False,143,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3216,3690,7,2024-01-10,2,Sport & Leisure,22,National Minimum Wage,Large Employer,Employer Confirmation,True,48,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3217,3597,3,2025-11-06,3,Construction,23,Above Living Wage,SME,Employer Confirmation,False,145,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3218,2545,8,2023-04-24,4,Construction,24,Living Wage,Public Sector,Employer Confirmation,True,16,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3219,4123,7,2024-03-10,5,Construction,25,Living Wage,SME,Participant Self-Report,False,26,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3220,2581,8,2024-08-05,6,Administration,26,Living Wage,Public Sector,Participant Self-Report,True,51,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3221,6006,6,2024-12-10,7,Administration,27,Above Living Wage,SME,Partner Referral,False,83,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3222,7161,6,2024-05-26,8,Logistics,28,Living Wage,Public Sector,Participant Self-Report,True,35,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3223,3012,3,2025-05-07,9,Administration,29,Above Living Wage,SME,Employer Confirmation,False,29,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
3224,7002,8,2023-08-21,10,Retail,30,Above Living Wage,Large Employer,Employer Confirmation,True,125,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
